id,molecularFormula,adduct,NPC#pathway,NPC#pathway Probability,NPC#superclass,NPC#superclass Probability,NPC#class,NPC#class Probability,ClassyFire#most specific class,ClassyFire#most specific class Probability,ClassyFire#level 5,ClassyFire#level 5 Probability,ClassyFire#subclass,ClassyFire#subclass Probability,ClassyFire#class,ClassyFire#class Probability,ClassyFire#superclass,ClassyFire#superclass probability,ClassyFire#all classifications,progenesis_id
1238_Grantham_HILIC_Consensus_6.991_299.86615_HILIC,C3H10O2PS6,[M - H]-,Fatty acids,0.7978750467300415,Fatty acyls,0.7824035286903381,Fatty alcohols,0.6264672875404358,Dithiophosphate O-esters,0.7669069766998291,NA,NA,Dithiophosphate O-esters,0.7669069766998291,Organic dithiophosphoric acids and derivatives,0.824631929397583,Organic acids and derivatives,0.832031786441803,Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organophosphorus compounds; Organothiophosphorus compounds; Sulfenyl compounds; Organic dithiophosphoric acids and derivatives; Hydrocarbon derivatives; Dithiophosphate O-esters; Organic oxygen compounds; Chemical entities,6.991_299.86615_HILIC
1151_Grantham_HILIC_Consensus_1.271_307.08246_HILIC,C11H20N2O4S2,[M - H]-,Alkaloids,0.532558798789978,Tyrosine alkaloids,0.561474621295929,Phenylethylamines,0.6743840575218201,Benzenesulfonyl compounds,0.7559937834739685,NA,NA,Benzenesulfonyl compounds,0.7559937834739685,Benzene and substituted derivatives,0.9046647548675536,Benzenoids,0.9583553671836852,Organic compounds; Organosulfur compounds; Phenols; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Sulfonyls; Benzene and substituted derivatives; Benzenoids; Amines; Organic oxides; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities,1.271_307.08246_HILIC
798_Grantham_HILIC_Consensus_1.504_221.00915_HILIC,C10H6O6,[M - H]-,Shikimates and Phenylpropanoids,0.6384826898574829,Phenolic acids (C6-C1),0.2928538918495178,Simple coumarins,0.24447226524353027,Hydroxycoumarins,0.6386100649833679,NA,NA,Hydroxycoumarins,0.6386100649833679,Coumarins and derivatives,0.4088934063911438,Phenylpropanoids and polyketides,0.4778115153312683,Organic compounds; Organoheterocyclic compounds; Lactones; Pyrans; Benzopyrans; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Pyranones and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Benzenoids; Hydroxycoumarins; 1-benzopyrans; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities,1.504_221.00915_HILIC
888_Grantham_HILIC_Consensus_10.143_459.13571_HILIC,C16H28O15,[M - H]-,Carbohydrates,0.8771607875823975,Saccharides,0.9554384350776672,Disaccharides,0.9868053197860718,Disaccharides,0.91159325838089,Disaccharides,0.91159325838089,Carbohydrates and carbohydrate conjugates,0.9999359846115112,Organooxygen compounds,0.9999980926513672,Organic oxygen compounds,0.9999727010726928,Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Disaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,10.143_459.13571_HILIC
978_Grantham_HILIC_Consensus_10.899_221.06665_HILIC,C8H14O7,[M - H]-,Carbohydrates,0.7079532146453857,Saccharides,0.8093531727790833,Disaccharides,0.9109296202659608,Alkyl glycosides,0.5226632356643677,Alkyl glycosides,0.5226632356643677,Fatty acyl glycosides,0.5430796146392822,Fatty Acyls,0.5456387996673584,Lipids and lipid-like molecules,0.5293199419975281,Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Monosaccharides; Disaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,10.899_221.06665_HILIC
716_Grantham_HILIC_Consensus_12.587_519.15672_HILIC,C18H32O17,[M - H]-,Carbohydrates,0.965480387210846,Saccharides,0.9803521633148192,Disaccharides,0.9639145135879515,Oligosaccharides,0.8709622025489807,Oligosaccharides,0.8709622025489807,Carbohydrates and carbohydrate conjugates,0.9999974966049194,Organooxygen compounds,0.9999983310699464,Organic oxygen compounds,0.9999788999557496,Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Oligosaccharides; Ethers; Primary alcohols; Organooxygen compounds; Hemiacetals; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,12.587_519.15672_HILIC
1239_Grantham_HILIC_Consensus_1.624_221.00919_HILIC,C10H6O6,[M - H]-,Shikimates and Phenylpropanoids,0.9124768972396852,Coumarins,0.9094435572624208,Simple coumarins,0.8820517063140869,"6,7-dihydroxycoumarins",0.8413646221160889,"6,7-dihydroxycoumarins",0.8413646221160889,Hydroxycoumarins,0.9988516569137572,Coumarins and derivatives,0.9933931231498718,Phenylpropanoids and polyketides,0.9971218705177308,"Organic compounds; Organoheterocyclic compounds; Lactones; Pyrans; Benzopyrans; Phenols; Coumarins and derivatives; Phenylpropanoids and polyketides; Organooxygen compounds; Pyranones and derivatives; Benzenoids; 6,7-dihydroxycoumarins; 7,8-dihydroxycoumarins; Hydroxycoumarins; 7-hydroxycoumarins; 1-benzopyrans; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities",1.624_221.00919_HILIC
799_Grantham_HILIC_Consensus_15.864_195.05105_HILIC,C6H12O7,[M - H]-,Carbohydrates,0.7265424728393555,Saccharides,0.8808291554450989,Monosaccharides,0.8193163275718689,Medium-chain hydroxy acids and derivatives,0.9844483137130736,NA,NA,Medium-chain hydroxy acids and derivatives,0.9844483137130736,Hydroxy acids and derivatives,0.9445300102233888,Organic acids and derivatives,0.9981637597084044,Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Sugar acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Medium-chain hydroxy acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Alpha hydroxy acids and derivatives; Monosaccharides; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Polyols; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,15.864_195.05105_HILIC
1330_Grantham_HILIC_Consensus_1.668_203.12892_HILIC,C10H20O4,[M - H]-,Shikimates and Phenylpropanoids,0.5616615414619446,Phenylethanoids (C6-C2),0.1079053431749344,Simple aromatic polyketides,0.19662298262119293,Methoxyphenols,0.6303454041481018,NA,NA,Methoxyphenols,0.6303454041481018,Phenols,0.8605995178222656,Benzenoids,0.9949122667312622,Organic compounds; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities,1.668_203.12892_HILIC
889_Grantham_HILIC_Consensus_6.462_258.94105_HILIC,C3H8N3O3P2S2,[M - H]-,Amino acids and Peptides,0.5922929048538208,Small peptides,0.6674042344093323,Aminoacids,0.6574702858924866,Dithiophosphate S-esters,0.5066989064216614,NA,NA,Dithiophosphate S-esters,0.5066989064216614,Organic dithiophosphoric acids and derivatives,0.4417344033718109,Organic acids and derivatives,0.951945662498474,Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organonitrogen compounds; Organophosphorus compounds; Organothiophosphorus compounds; Sulfenyl compounds; Dithiophosphate S-esters; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,6.462_258.94105_HILIC
1240_Grantham_HILIC_Consensus_4.478_213.04046_HILIC,C9H10O6,[M - H]-,Shikimates and Phenylpropanoids,0.5546833276748657,Phenolic acids (C6-C1),0.6149587035179138,Simple phenolic acids,0.537417471408844,Dicarboxylic acids and derivatives,0.8088088631629944,NA,NA,Dicarboxylic acids and derivatives,0.8088088631629944,Carboxylic acids and derivatives,0.9973503351211548,Organic acids and derivatives,0.9996463060379028,Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,4.478_213.04046_HILIC
979_Grantham_HILIC_Consensus_11.969_263.03846_HILIC,C7H13N4O3PS,[M - H]-,Alkaloids,0.7152910232543945,Pseudoalkaloids,0.6190009713172913,Purine alkaloids,0.5024104118347168,Thiamines,0.536302387714386,Thiamines,0.536302387714386,Pyrimidines and pyrimidine derivatives,0.989261269569397,Diazines,0.9890576004981996,Organoheterocyclic compounds,0.9967310428619384,Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Purines and purine derivatives; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organophosphorus compounds; Azoles; Aminopyrimidines and derivatives; Thiamines; Diazines; Imidazopyrimidines; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; 6-aminopurines; Sulfenyl compounds; Imidolactams; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,11.969_263.03846_HILIC
1063_Grantham_HILIC_Consensus_1.321_441.13611_HILIC,C27H22O6,[M - H]-,Shikimates and Phenylpropanoids,0.8619059324264526,Lignans,0.8362632989883423,Neolignans,0.6738134622573853,Furanoid lignans,0.5378473401069641,NA,NA,NA,NA,Furanoid lignans,0.5378473401069641,"Lignans, neolignans and related compounds",0.5990886092185974,"Organic compounds; Styrenes; Alkyl aryl ethers; Phenols; Catechols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Cinnamic acids and derivatives; Carboxylic acid derivatives; Benzenediols; Hydroxycinnamic acids and derivatives; Lignans, neolignans and related compounds; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Furanoid lignans; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities",1.321_441.13611_HILIC
1241_Grantham_HILIC_Consensus_10.086_168.98121_HILIC,C3H6O6S,[M - H]-,Fatty acids,0.6114905476570129,Fatty Acids and Conjugates,0.6665248870849609,Dicarboxylic acids,0.4886883795261383,Sulfuric acid monoesters,0.8114164471626282,Sulfuric acid monoesters,0.8114164471626282,Sulfuric acid esters,0.8430423140525818,Organic sulfuric acids and derivatives,0.9675347805023192,Organic acids and derivatives,0.9999390840530396,Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Organic sulfuric acids and derivatives; Monocarboxylic acids and derivatives; Sulfuric acid monoesters; Carboxylic acids; Carbonyl compounds; Sulfuric acid esters; Alkyl sulfates; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,10.086_168.98121_HILIC
1331_Grantham_HILIC_Consensus_9.354_185.04549_HILIC,C8H10O5,[M - H]-,Fatty acids,0.5584682822227478,Fatty Acids and Conjugates,0.6165914535522461,Dicarboxylic acids,0.8048844337463379,Dicarboxylic acids and derivatives,0.7418028712272644,NA,NA,Dicarboxylic acids and derivatives,0.7418028712272644,Carboxylic acids and derivatives,0.9987480640411376,Organic acids and derivatives,0.9998867511749268,Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,9.354_185.04549_HILIC
800_Grantham_HILIC_Consensus_1.852_385.05671_HILIC,C19H14O9,[M - H]-,Shikimates and Phenylpropanoids,0.7988855242729187,Lignans,0.6652784943580627,Neolignans,0.6427752375602722,Coumaric acids and derivatives,0.5788520574569702,Coumaric acids and derivatives,0.5788520574569702,Hydroxycinnamic acids and derivatives,0.5664564967155457,Cinnamic acids and derivatives,0.4762575328350067,Phenylpropanoids and polyketides,0.9268770217895508,Organic compounds; Organoheterocyclic compounds; Coumaric acids and derivatives; Alkyl aryl ethers; Phenols; Catechols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Benzenediols; Hydroxycinnamic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Phenylpropanoic acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities,1.852_385.05671_HILIC
1242_Grantham_HILIC_Consensus_6.834_165.01692_HILIC,C4H2N6O2,[M - H]-,Alkaloids,0.8405425548553467,Pseudoalkaloids,0.6947755813598633,Purine alkaloids,0.6152966022491455,Purines and purine derivatives,0.609226644039154,NA,NA,Purines and purine derivatives,0.609226644039154,Imidazopyrimidines,0.6596130728721619,Organoheterocyclic compounds,0.9999427795410156,Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Purines and purine derivatives; Organic acids and derivatives; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Azoles; Diazines; Imidazopyrimidines; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,6.834_165.01692_HILIC
717_Grantham_HILIC_Consensus_6.1_211.07241_HILIC,C9H12N2O4,[M - H]-,Amino acids and Peptides,0.38828280568122864,Tyrosine alkaloids,0.46699702739715576,Phenylethylamines,0.5801357626914978,Alpha amino acids and derivatives,0.6339375972747803,Amino acids and derivatives,0.8497319221496582,"Amino acids, peptides, and analogues",0.8472774624824524,Carboxylic acids and derivatives,0.956569254398346,Organic acids and derivatives,0.9969003200531006,"Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenols; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Amino acids and derivatives; Pyrogallols and derivatives; Monoalkylamines; Salicylic acid and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Hydroxybenzoic acid derivatives; Benzenediols; Benzenetriols and derivatives; Benzene and substituted derivatives; Benzenoids; Amines; Primary amines; Benzoic acids; Aralkylamines; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities",6.1_211.07241_HILIC
1154_Grantham_HILIC_Consensus_2.353_310.05466_HILIC,C9H17N3O5S2,[M - H]-,Amino acids and Peptides,0.7453056573867798,Small peptides,0.7412475347518921,Tripeptides,0.4484122693538666,Oligopeptides,0.5188233852386475,Peptides,0.8106398582458496,"Amino acids, peptides, and analogues",0.9602303504943848,Carboxylic acids and derivatives,0.9071617126464844,Organic acids and derivatives,0.987093985080719,"Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Primary amines; Sulfenyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities",2.353_310.05466_HILIC
801_Grantham_HILIC_Consensus_1.574_170.97573_HILIC,C6H4O4S,[M - H]-,Shikimates and Phenylpropanoids,0.6231563687324524,Phenolic acids (C6-C1),0.5420486927032471,Simple phenolic acids,0.542106568813324,Thiophene carboxylic acids,0.686417818069458,Thiophene carboxylic acids,0.686417818069458,Thiophene carboxylic acids and derivatives,0.8724098205566406,Thiophenes,0.9957364797592164,Organoheterocyclic compounds,0.9999542236328124,Organic compounds; Organoheterocyclic compounds; Thiophenes; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acids; Thiophene carboxylic acids and derivatives; Thiophene carboxylic acids; Organic oxides; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,1.574_170.97573_HILIC
1332_Grantham_HILIC_Consensus_9.563_185.00906_HILIC,C7H6O6,[M - H]-,Fatty acids,0.4559982717037201,Fatty Acids and Conjugates,0.5765467882156372,Dicarboxylic acids,0.7227869033813477,Dicarboxylic acids and derivatives,0.7223246097564697,NA,NA,Dicarboxylic acids and derivatives,0.7223246097564697,Carboxylic acids and derivatives,0.9989421963691713,Organic acids and derivatives,0.999924898147583,Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,9.563_185.00906_HILIC
980_Grantham_HILIC_Consensus_3.53_228.98463_HILIC,C5H10O6S2,[M - H]-,Carbohydrates,0.5740967392921448,Saccharides,0.6289774775505066,Monosaccharides,0.6264338493347168,Monosaccharides,0.6409351825714111,Monosaccharides,0.6409351825714111,Carbohydrates and carbohydrate conjugates,0.5959324836730957,Organooxygen compounds,0.997138261795044,Organic oxygen compounds,0.9999996423721312,Organic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Organic acids and derivatives; Organooxygen compounds; Organic sulfuric acids and derivatives; Monosaccharides; Secondary alcohols; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,3.53_228.98463_HILIC
1156_Grantham_HILIC_Consensus_2.979_203.03688_HILIC,C6H10N3O3S,[M - H]-,Alkaloids,0.5519396662712097,Pseudoalkaloids,0.4899390041828155,Pyrimidine nucleos(t)ides,0.5545635223388672,Azoles,0.7054129838943481,NA,NA,NA,NA,Azoles,0.7054129838943481,Organoheterocyclic compounds,0.9996929168701172,Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Thioethers; Sulfenyl compounds; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,2.979_203.03688_HILIC
718_Grantham_HILIC_Consensus_6.128_211.02481_HILIC,C9H8O6,[M - H]-,Shikimates and Phenylpropanoids,0.800728976726532,Phenolic acids (C6-C1),0.8261101841926575,Simple phenolic acids,0.7522631287574768,Salicylic acids,0.5800797939300537,Hydroxybenzoic acid derivatives,0.9106917977333068,Benzoic acids and derivatives,0.9620032906532288,Benzene and substituted derivatives,0.995148241519928,Benzenoids,0.9974556565284728,Organic compounds; Phenols; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Salicylic acid and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Hydroxybenzoic acid derivatives; Benzenediols; Benzene and substituted derivatives; Benzenoids; Salicylic acids; Benzoic acids; Vinylogous acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities,6.128_211.02481_HILIC
890_Grantham_HILIC_Consensus_1.373_215.12886_HILIC,C11H20O4,[M - H]-,Fatty acids,0.8903951644897461,Fatty Acids and Conjugates,0.962215006351471,Dicarboxylic acids,0.966713845729828,Medium-chain fatty acids,0.9272565245628356,Medium-chain fatty acids,0.9272565245628356,Fatty acids and conjugates,0.9779953956604004,Fatty Acyls,0.9754208922386168,Lipids and lipid-like molecules,0.981859028339386,Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,1.373_215.12886_HILIC
1333_Grantham_HILIC_Consensus_7.875_802.15067_HILIC,C28H48N5O8P3S4,[M - H]-,Fatty acids,0.6021237373352051,Ornithine alkaloids,0.3803592026233673,N-acyl amines,0.4072142243385315,N-acyl amines,0.7248193025588989,N-acyl amines,0.7248193025588989,Fatty amides,0.8528050780296326,Fatty Acyls,0.7277145981788635,Lipids and lipid-like molecules,0.816290557384491,Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Thiophenes; Thiolanes; Imidazolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Organophosphorus compounds; Organic phosphoric acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Imidazolidinones; Thioethers; Thienoimidazolidines; Secondary carboxylic acid amides; Carbonyl compounds; Benzenoids; Azolidines; Dialkylthioethers; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,7.875_802.15067_HILIC
1064_Grantham_HILIC_Consensus_3.593_368.99827_HILIC,C10H7N6O8P,[M - H]-,Carbohydrates,0.7054284811019897,Nucleosides,0.6577777862548828,Purine nucleos(t)ides,0.7190939784049988,"3',5'-cyclic purine nucleotides",0.8739407062530518,"3',5'-cyclic purine nucleotides",0.8739407062530518,Cyclic purine nucleotides,0.9775057435035706,Purine nucleotides,0.9317916631698608,"Nucleosides, nucleotides, and analogues",0.8671967387199402,"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Purines and purine derivatives; Organic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Organic phosphoric acids and derivatives; Azoles; Organic nitro compounds; Diazines; Cyclic purine nucleotides; Pentoses; 3',5'-cyclic purine nucleotides; Purine nucleotides; Organic oxoazanium compounds; Monosaccharides; Monosaccharide phosphates; Imidazopyrimidines; Glycosyl compounds; Glycosylamines; Pentose phosphates; Substituted imidazoles; N-substituted imidazoles; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic salts; Vinylogous amides; Organic oxides; C-nitro compounds; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities",3.593_368.99827_HILIC
719_Grantham_HILIC_Consensus_8.783_245.04338_HILIC,C6H15O8P,[M - H]-,Carbohydrates,0.8648316264152527,Saccharides,0.9376012682914734,Monosaccharides,0.7011162042617798,Monosaccharide phosphates,0.9172278046607972,Monosaccharides,0.9745503664016724,Carbohydrates and carbohydrate conjugates,0.976043164730072,Organooxygen compounds,0.999987006187439,Organic oxygen compounds,0.9999994039535522,Organic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Hemiacetals; Monosaccharides; Monosaccharide phosphates; Secondary alcohols; Polyols; Alkyl phosphates; Monoalkyl phosphates; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,8.783_245.04338_HILIC
1157_Grantham_HILIC_Consensus_8.759_345.05957_HILIC,C11H15N4O7P,[M - H]-,Carbohydrates,0.6862609386444092,Nucleosides,0.7164419293403625,Pyrimidine nucleos(t)ides,0.5647891163825989,Cyclic purine nucleotides,0.5084534287452698,NA,NA,Cyclic purine nucleotides,0.5084534287452698,Purine nucleotides,0.23441730439662933,"Nucleosides, nucleotides, and analogues",0.8196890950202942,"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Organic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Azoles; Diazines; Cyclic purine nucleotides; Pentoses; Monosaccharides; Monosaccharide phosphates; Oxolanes; Glycosyl compounds; Glycosylamines; Pentose phosphates; Substituted imidazoles; N-substituted imidazoles; Organic cations; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Organic salts; Vinylogous amides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",8.759_345.05957_HILIC
1334_Grantham_HILIC_Consensus_1.648_391.14023_HILIC,C20H24O8,[M - H]-,Shikimates and Phenylpropanoids,0.3874388039112091,Phenolic acids (C6-C1),0.540402889251709,Simple phenolic acids,0.5876613855361938,Gallic acid and derivatives,0.5285534858703613,Hydroxybenzoic acid derivatives,0.6696850657463074,Benzoic acids and derivatives,0.9821571111679076,Benzene and substituted derivatives,0.9987820982933044,Benzenoids,0.9999253749847412,Organic compounds; Alkyl aryl ethers; Phenols; Anisoles; Benzoic acids and derivatives; Methoxyphenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Hydroxybenzoic acid derivatives; Gallic acid and derivatives; Benzoic acid esters; Benzene and substituted derivatives; Phenol ethers; Methoxybenzoic acids and derivatives; M-methoxybenzoic acids and derivatives; Benzenoids; Organic oxides; Dimethoxybenzenes; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; p-Hydroxybenzoic acid esters; p-Hydroxybenzoic acid alkyl esters; Phenoxy compounds; Chemical entities,1.648_391.14023_HILIC
