Mass,C,H,O,N,S,P,NeutralMass,Error_ppm,MolecularFormula,El_comp,Class,OC,HC,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Bog_D0_A,Bog_D0_B,Bog_D0_C,Bog_D28_A,Bog_D28_B,Bog_D28_C,Fen_D0_A,Fen_D0_B,Fen_D0_C,Fen_D28_A,Fen_D28_B,Fen_D28_C
541.3747677,30.0,54.0,8.0,0.0,0.0,0.0,542.3820441,-0.323431331,C30H54O8,CHO,Lipid,0.26666666666666666,1.8,-1.2666666666666666,96.4,4.0,-4.0,-0.18181818181818182,0.0,-4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
542.1434213,23.0,30.0,12.0,1.0,0.0,1.0,543.1506978,-0.25003962,C23H30O12NP,CHONP,Lignin,0.5217391304347826,1.3043478260869565,-0.3478260869565215,70.21304347826086,10.0,-2.0,-0.4444444444444444,0.13333333333333333,-4.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
542.144332,24.0,34.0,7.0,1.0,2.0,1.0,543.1516085,-0.327948177,C24H34O7NS2P,CHONSP,Lignin,0.2916666666666667,1.4166666666666667,-0.75,81.675,9.0,2.0,-0.15384615384615385,0.09090909090909091,-2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542.2980585,28.0,49.0,5.0,1.0,2.0,0.0,543.305335,-0.220683053,C28H49O5NS2,CHONS,Lipid,0.17857142857142858,1.75,-1.1428571428571432,92.87142857142858,5.0,0.0,-0.15,0.0,-3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
543.106069,37.0,20.0,3.0,0.0,1.0,0.0,544.1133455,-0.055629181,C37H20O3S,CHOS,Cond. HC,0.08108108108108109,0.5405405405405406,-0.32432432432432456,69.54324324324324,28.0,25.0,0.7272727272727273,0.7391304347826086,24.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
543.114611,26.0,24.0,13.0,0.0,0.0,0.0,544.1218875,-0.361332974,C26H24O13,CHO,Lignin,0.5,0.9230769230769231,0.0769230769230771,58.107692307692304,15.0,2.0,0.15384615384615385,0.4358974358974359,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
543.171934,24.0,32.0,14.0,0.0,0.0,0.0,544.1792105,-0.008692504,C24H32O14,CHO,Lignin,0.5833333333333334,1.3333333333333333,-0.16666666666666696,65.05000000000001,9.0,-5.0,-0.5,0.11764705882352941,-5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
543.182538,25.0,37.0,9.0,0.0,1.0,1.0,544.1898145,-0.412503641,C25H37O9SP,CHOSP,Lignin,0.36,1.48,-0.8799999999999999,85.38,8.0,-1.0,-0.21428571428571427,0.08108108108108109,-3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543.1998758,36.0,32.0,3.0,0.0,1.0,0.0,544.2071522,0.116438418,C36H32O3S,CHOS,Unsat. HC,0.08333333333333333,0.8888888888888888,-0.666666666666667,79.30000000000001,21.0,18.0,0.53125,0.5522388059701493,17.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
543.200791,26.0,41.0,6.0,0.0,2.0,1.0,544.2080675,0.274659324,C26H41O6S2P,CHOSP,Lipid,0.23076923076923078,1.5769230769230769,-1.1538461538461542,93.1846153846154,7.0,,-0.11764705882352941,0.05,-2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
543.2085383,25.0,36.0,13.0,0.0,0.0,0.0,544.2158147,-0.410634851,C25H36O13,CHO,Lignin,0.52,1.44,-0.40000000000000036,71.7,8.0,-5.0,-0.4166666666666667,0.08108108108108109,-5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
543.2242285,30.0,40.0,5.0,0.0,2.0,0.0,544.231505,0.387349167,C30H40O5S2,CHOS,Lignin,0.16666666666666666,1.3333333333333333,-0.8666666666666663,84.99999999999999,11.0,6.0,0.17391304347826086,0.2549019607843137,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
543.2448836,26.0,40.0,12.0,0.0,0.0,0.0,544.25216,-0.336772404,C26H40O12,CHO,Protein,0.46153846153846156,1.5384615384615385,-0.615384615384615,77.83846153846153,7.0,-5.0,-0.35714285714285715,0.05,-5.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
543.3174684,28.0,48.0,10.0,0.0,0.0,0.0,544.3247449,0.00526588,C28H48O10,CHO,Protein,0.35714285714285715,1.7142857142857142,-1.0,88.8,5.0,-5.0,-0.2777777777777778,0.0,-5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
543.318308,29.0,52.0,5.0,0.0,2.0,0.0,544.3255845,0.058224013,C29H52O5S2,CHOS,Lipid,0.1724137931034483,1.793103448275862,-1.3103448275862073,97.6448275862069,4.0,-1.0,-0.13636363636363635,0.0,-3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543.3538374,29.0,52.0,9.0,0.0,0.0,0.0,544.3611139,0.035640349,C29H52O9,CHO,Protein,0.3103448275862069,1.793103448275862,-1.1724137931034484,93.71379310344827,4.0,-5.0,-0.25,0.0,-5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
543.354568,30.0,56.0,4.0,0.0,2.0,0.0,544.3618445,0.288776889,C30H56O4S2,CHOS,Lipid,0.13333333333333333,1.8666666666666667,-1.4666666666666668,102.1,3.0,-1.0,-0.125,0.0,-3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
544.277329,27.0,47.0,6.0,1.0,2.0,0.0,545.2846055,-0.230779264,C27H47O6NS2,CHONS,Lipid,0.2222222222222222,1.7407407407407407,-1.0370370370370372,89.85555555555555,5.0,-1.0,-0.2222222222222222,0.0,-4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544.3135775,28.0,51.0,5.0,1.0,2.0,0.0,545.320854,0.020475872,C28H51O5NS2,CHONS,Lipid,0.17857142857142858,1.8214285714285714,-1.2142857142857144,94.90714285714286,4.0,-1.0,-0.2,0.0,-4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545.1673635,28.0,34.0,7.0,0.0,2.0,0.0,546.17464,-0.082648985,C28H34O7S2,CHOS,Lignin,0.25,1.2142857142857142,-0.5714285714285712,76.58571428571427,12.0,5.0,0.15789473684210525,0.28888888888888886,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545.187565,24.0,34.0,14.0,0.0,0.0,0.0,546.1948415,0.026243236,C24H34O14,CHO,Lignin,0.5833333333333334,1.4166666666666667,-0.25,67.425,8.0,-6.0,-0.6,0.058823529411764705,-6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545.20208,20.0,38.0,13.0,2.0,1.0,0.0,546.2093565,0.18956215,C20H38O13N2S,CHONS,Amino sugar,0.65,1.9,-0.20000000000000018,66.0,3.0,-10.0,-3.25,0.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
545.2030517,28.0,34.0,11.0,0.0,0.0,0.0,546.2103281,-0.395816475,C28H34O11,CHO,Lignin,0.39285714285714285,1.2142857142857142,-0.4285714285714288,72.51428571428572,12.0,,0.058823529411764705,0.28888888888888886,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
545.2240978,25.0,38.0,13.0,0.0,0.0,0.0,546.2313742,-0.243321395,C25H38O13,CHO,Protein,0.52,1.52,-0.4800000000000004,73.98,7.0,-6.0,-0.5,0.02702702702702703,-6.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
545.224866,36.0,35.0,3.0,0.0,0.0,1.0,546.2321425,0.437603175,C36H35O3P,CHOP,Unsat. HC,0.08333333333333333,0.9722222222222222,-0.9444444444444446,87.21666666666667,20.0,17.0,0.5,0.5223880597014925,16.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545.239491,29.0,38.0,10.0,0.0,0.0,0.0,546.2467675,-0.494329845,C29H38O10,CHO,Lignin,0.3448275862068966,1.3103448275862069,-0.6206896551724137,77.98965517241379,11.0,,0.05263157894736842,0.25,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
545.260538,26.0,42.0,12.0,0.0,0.0,0.0,546.2678145,-0.343519195,C26H42O12,CHO,Protein,0.46153846153846156,1.6153846153846154,-0.6923076923076925,80.03076923076924,6.0,-6.0,-0.42857142857142855,0.0,-6.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
545.261277,27.0,46.0,7.0,0.0,2.0,0.0,546.2685535,-0.106642749,C27H46O7S2,CHOS,Lipid,0.25925925925925924,1.7037037037037037,-1.0370370370370372,89.85555555555555,5.0,-2.0,-0.2222222222222222,0.0,-4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545.2754945,30.0,42.0,9.0,0.0,0.0,0.0,546.282771,0.204985817,C30H42O9,CHO,Lignin,0.3,1.4,-0.7999999999999998,83.1,10.0,,0.047619047619047616,0.21568627450980393,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
545.2886138,27.0,47.0,9.0,0.0,0.0,1.0,546.2958902,-0.220758168,C27H47O9P,CHOP,Protein,0.3333333333333333,1.7407407407407407,-1.2592592592592595,96.1888888888889,5.0,-4.0,-0.29411764705882354,0.0,-5.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545.2969523,27.0,46.0,11.0,0.0,0.0,0.0,546.3042287,-0.39611112,C27H46O11,CHO,Protein,0.4074074074074074,1.7037037037037037,-0.8888888888888893,85.63333333333334,5.0,-6.0,-0.375,0.0,-6.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
545.2978253,28.0,50.0,6.0,0.0,2.0,0.0,546.3051018,-0.404687074,C28H50O6S2,CHOS,Lipid,0.21428571428571427,1.7857142857142858,-1.2142857142857144,94.90714285714286,4.0,-2.0,-0.2,0.0,-4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
545.3331736,28.0,50.0,10.0,0.0,0.0,0.0,546.34045,-0.095567349,C28H50O10,CHO,Protein,0.35714285714285715,1.7857142857142858,-1.0714285714285712,90.83571428571427,4.0,-6.0,-0.3333333333333333,0.0,-6.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
545.3339785,29.0,54.0,5.0,0.0,2.0,0.0,546.341255,0.020604375,C29H54O5S2,CHOS,Lipid,0.1724137931034483,1.8620689655172413,-1.3793103448275863,99.6103448275862,3.0,-2.0,-0.18181818181818182,0.0,-4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
545.369628,29.0,54.0,9.0,0.0,0.0,0.0,546.3769045,-0.221705162,C29H54O9,CHO,Protein,0.3103448275862069,1.8620689655172413,-1.2413793103448274,95.67931034482757,3.0,-6.0,-0.3,0.0,-6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
546.9556997,21.0,9.0,16.0,0.0,0.0,1.0,547.9629761,-0.283561214,C21H9O16P,CHOP,Cond. HC,0.7619047619047619,0.42857142857142855,0.8571428571428572,35.87142857142857,18.0,2.0,0.25,0.75,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547.1095588,25.0,24.0,14.0,0.0,0.0,0.0,548.1168353,-0.419230108,C25H24O14,CHO,Lignin,0.56,0.96,0.16000000000000014,55.739999999999995,14.0,0.0,0.0,0.3888888888888889,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
547.1821822,27.0,32.0,12.0,0.0,0.0,0.0,548.1894587,-0.149901605,C27H32O12,CHO,Lignin,0.4444444444444444,1.1851851851851851,-0.2962962962962967,68.74444444444445,12.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
547.2187507,28.0,36.0,11.0,0.0,0.0,0.0,548.2260271,-0.483623239,C28H36O11,CHO,Lignin,0.39285714285714285,1.2857142857142858,-0.5,74.55,11.0,0.0,0.0,0.24444444444444444,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
547.239776,25.0,40.0,13.0,0.0,0.0,0.0,548.2470525,-0.293837567,C25H40O13,CHO,Protein,0.52,1.6,-0.5599999999999996,76.25999999999999,6.0,-7.0,-0.5833333333333334,0.0,-7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
547.25495,29.0,40.0,10.0,0.0,0.0,0.0,548.2622265,-0.144022105,C29H40O10,CHO,Lignin,0.3448275862068966,1.3793103448275863,-0.6896551724137927,79.9551724137931,10.0,0.0,0.0,0.20833333333333334,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
547.2557645,30.0,44.0,5.0,0.0,2.0,0.0,548.263041,-0.045715246,C30H44O5S2,CHOS,Lignin,0.16666666666666666,1.4666666666666666,-1.0,88.8,9.0,4.0,0.08695652173913043,0.17647058823529413,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
547.2679877,26.0,45.0,10.0,0.0,0.0,1.0,548.2752642,-0.419507646,C26H45O10P,CHOP,Protein,0.38461538461538464,1.7307692307692308,-1.1538461538461542,93.1846153846154,5.0,-5.0,-0.4,0.0,-6.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
547.2914828,30.0,44.0,9.0,0.0,0.0,0.0,548.2987593,-0.412650177,C30H44O9,CHO,Lignin,0.3,1.4666666666666666,-0.8666666666666663,84.99999999999999,9.0,0.0,0.0,0.17647058823529413,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
547.3126248,27.0,48.0,11.0,0.0,0.0,0.0,548.3199012,-0.435572335,C27H48O11,CHO,Protein,0.4074074074074074,1.7777777777777777,-0.9629629629629628,87.74444444444444,4.0,-7.0,-0.4375,0.0,-7.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
549.088762,24.0,22.0,15.0,0.0,0.0,0.0,550.0960385,-0.306181409,C24H22O15,CHO,Lignin,0.625,0.9166666666666666,0.3333333333333335,50.8,14.0,-1.0,-0.1111111111111111,0.3939393939393939,-1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
549.104106,28.0,22.0,12.0,0.0,0.0,0.0,550.1113825,-0.465897431,C28H22O12,CHO,Cond. HC,0.42857142857142855,0.7857142857142857,0.07142857142857162,58.264285714285705,18.0,6.0,0.375,0.5454545454545454,6.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
549.170483,37.0,26.0,5.0,0.0,0.0,0.0,550.1777595,0.480714125,C37H26O5,CHO,Cond. HC,0.13513513513513514,0.7027027027027027,-0.43243243243243246,72.62432432432432,25.0,20.0,0.625,0.6521739130434783,20.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
549.1980147,27.0,34.0,12.0,0.0,0.0,0.0,550.2052911,-0.480869506,C27H34O12,CHO,Lignin,0.4444444444444444,1.2592592592592593,-0.37037037037037024,70.85555555555555,11.0,-1.0,-0.06666666666666667,0.23809523809523808,-1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
549.2342138,28.0,38.0,11.0,0.0,0.0,0.0,550.2414903,-0.14218723,C28H38O11,CHO,Lignin,0.39285714285714285,1.3571428571428572,-0.5714285714285712,76.58571428571427,10.0,-1.0,-0.058823529411764705,0.2,-1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
549.2350575,29.0,42.0,6.0,0.0,2.0,0.0,550.242334,-0.097240937,C29H42O6S2,CHOS,Lignin,0.20689655172413793,1.4482758620689655,-0.8965517241379306,85.85172413793101,9.0,3.0,0.047619047619047616,0.16666666666666666,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549.2706652,29.0,42.0,10.0,0.0,0.0,0.0,550.2779416,-0.261802874,C29H42O10,CHO,Lignin,0.3448275862068966,1.4482758620689655,-0.7586206896551726,81.92068965517242,9.0,-1.0,-0.05263157894736842,0.16666666666666666,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
549.271505,30.0,46.0,5.0,0.0,2.0,0.0,550.2787815,-0.20989321,C30H46O5S2,CHOS,Lipid,0.16666666666666666,1.5333333333333334,-1.0666666666666664,90.69999999999999,8.0,3.0,0.043478260869565216,0.13725490196078433,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549.3068727,30.0,46.0,9.0,0.0,0.0,0.0,550.3141491,0.061677414,C30H46O9,CHO,Lipid,0.3,1.5333333333333334,-0.9333333333333336,86.9,8.0,-1.0,-0.047619047619047616,0.13725490196078433,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551.1043975,24.0,24.0,15.0,0.0,0.0,0.0,552.111674,-0.278684526,C24H24O15,CHO,Lignin,0.625,1.0,0.25,53.175,13.0,-2.0,-0.2222222222222222,0.3333333333333333,-2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
551.1408467,25.0,28.0,14.0,0.0,0.0,0.0,552.1481231,-0.393961942,C25H28O14,CHO,Lignin,0.56,1.12,0.0,60.3,12.0,-2.0,-0.18181818181818182,0.2777777777777778,-2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
551.150122,36.0,24.0,6.0,0.0,0.0,0.0,552.1573985,-0.19915314,C36H24O6,CHO,Cond. HC,0.16666666666666666,0.6666666666666666,-0.33333333333333304,69.79999999999998,25.0,19.0,0.6333333333333333,0.6666666666666666,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
551.1687225,26.0,33.0,11.0,0.0,0.0,1.0,552.175999,0.089546667,C26H33O11P,CHOP,Lignin,0.4230769230769231,1.2692307692307692,-0.615384615384615,77.83846153846153,11.0,0.0,-0.07142857142857142,0.23076923076923078,-1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
551.1768848,26.0,32.0,13.0,0.0,0.0,0.0,552.1841612,0.235243292,C26H32O13,CHO,Lignin,0.5,1.2307692307692308,-0.23076923076923084,66.87692307692308,11.0,-2.0,-0.15384615384615385,0.23076923076923078,-2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
551.1861977,37.0,28.0,5.0,0.0,0.0,0.0,552.1934741,0.361966888,C37H28O5,CHO,Cond. HC,0.13513513513513514,0.7567567567567568,-0.48648648648648685,74.16486486486487,24.0,19.0,0.59375,0.6231884057971014,19.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
551.2048845,38.0,32.0,2.0,0.0,1.0,0.0,552.212161,0.253515822,C38H32O2S,CHOS,Unsat. HC,0.05263157894736842,0.8421052631578947,-0.6842105263157894,79.8,23.0,21.0,0.5714285714285714,0.5833333333333334,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
551.222526,38.0,32.0,4.0,0.0,0.0,0.0,552.2298025,0.46547419,C38H32O4,CHO,Unsat. HC,0.10526315789473684,0.8421052631578947,-0.6315789473684212,78.30000000000001,23.0,19.0,0.5588235294117647,0.5833333333333334,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
551.249988,28.0,40.0,11.0,0.0,0.0,0.0,552.2572645,-0.366386815,C28H40O11,CHO,Lignin,0.39285714285714285,1.4285714285714286,-0.6428571428571432,78.62142857142858,9.0,-2.0,-0.11764705882352941,0.15555555555555556,-2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
551.261109,27.0,40.0,10.0,2.0,0.0,0.0,552.2683855,-0.162876388,C27H40O10N2,CHON,Lignin,0.37037037037037035,1.4814814814814814,-0.5185185185185182,75.07777777777777,9.0,-1.0,-0.2,0.1,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
551.2863844,29.0,44.0,10.0,0.0,0.0,0.0,552.2936609,-0.386138872,C29H44O10,CHO,Protein,0.3448275862068966,1.5172413793103448,-0.8275862068965516,83.88620689655173,8.0,-2.0,-0.10526315789473684,0.125,-2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
551.300121,27.0,53.0,5.0,0.0,2.0,1.0,552.3073975,-0.352638912,C27H53O5S2P,CHOSP,Lipid,0.18518518518518517,1.962962962962963,-1.6296296296296298,106.74444444444444,2.0,-3.0,-0.3157894736842105,0.0,-6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551.3228327,30.0,48.0,9.0,0.0,0.0,0.0,552.3301091,-0.499690026,C30H48O9,CHO,Lipid,0.3,1.6,-1.0,88.8,7.0,-2.0,-0.09523809523809523,0.09803921568627451,-2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
553.0837098,23.0,22.0,16.0,0.0,0.0,0.0,554.0909863,-0.363851939,C23H22O16,CHO,Tannin,0.6956521739130435,0.9565217391304348,0.43478260869565233,47.908695652173904,13.0,-3.0,-0.42857142857142855,0.3333333333333333,-3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
553.119961,24.0,26.0,15.0,0.0,0.0,0.0,554.1272375,-0.121453658,C24H26O15,CHO,Lignin,0.625,1.0833333333333333,0.16666666666666652,55.550000000000004,12.0,-3.0,-0.3333333333333333,0.2727272727272727,-3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
553.1210305,35.0,23.0,5.0,0.0,0.0,1.0,554.128307,0.006121182,C35H23O5P,CHOP,Cond. HC,0.14285714285714285,0.6571428571428571,-0.5142857142857142,74.95714285714286,25.0,20.0,0.6551724137931034,0.6825396825396826,19.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553.1324145,32.0,26.0,7.0,0.0,1.0,0.0,554.139691,0.420313549,C32H26O7S,CHOS,Lignin,0.21875,0.8125,-0.3125,69.20625,20.0,13.0,0.5,0.5636363636363636,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
553.1381337,17.0,34.0,14.0,2.0,2.0,0.0,554.1454101,-0.478109792,C17H34O14N2S2,CHONS,Carbohydrate,0.8235294117647058,2.0,0.23529411764705888,53.59411764705882,2.0,-12.0,16.0,0.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
553.1565093,25.0,30.0,14.0,0.0,0.0,0.0,554.1637858,-0.415270393,C25H30O14,CHO,Lignin,0.56,1.2,-0.08000000000000007,62.58,11.0,-3.0,-0.2727272727272727,0.2222222222222222,-3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
553.1656405,36.0,26.0,6.0,0.0,0.0,0.0,554.172917,0.038977582,C36H26O6,CHO,Cond. HC,0.16666666666666666,0.7222222222222222,-0.3888888888888893,71.38333333333334,24.0,18.0,0.6,0.6363636363636364,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
553.184124,37.0,30.0,3.0,0.0,1.0,0.0,554.1914005,0.297825661,C37H30O3S,CHOS,Unsat. HC,0.08108108108108109,0.8108108108108109,-0.5945945945945947,77.24594594594595,23.0,20.0,0.5757575757575758,0.5942028985507246,19.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
553.2019575,37.0,30.0,5.0,0.0,0.0,0.0,554.209234,0.162585924,C37H30O5,CHO,Lignin,0.13513513513513514,0.8108108108108109,-0.5405405405405403,75.7054054054054,23.0,18.0,0.5625,0.5942028985507246,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
553.2031363,27.0,39.0,8.0,0.0,1.0,1.0,554.2104128,-0.157650436,C27H39O8SP,CHOSP,Lignin,0.2962962962962963,1.4444444444444444,-0.9629629629629628,87.74444444444444,9.0,,-0.058823529411764705,0.14285714285714285,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
553.2293148,27.0,38.0,12.0,0.0,0.0,0.0,554.2365912,-0.477290537,C27H38O12,CHO,Lignin,0.4444444444444444,1.4074074074074074,-0.5185185185185182,75.07777777777777,9.0,-3.0,-0.2,0.14285714285714285,-3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
553.230004,28.0,42.0,7.0,0.0,2.0,0.0,554.2372805,-0.154056725,C28H42O7S2,CHOS,Lipid,0.25,1.5,-0.8571428571428568,84.72857142857141,8.0,,-0.05263157894736842,0.1111111111111111,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553.2785533,25.0,47.0,11.0,0.0,0.0,1.0,554.2858298,-0.41664138,C25H47O11P,CHOP,Protein,0.44,1.88,-1.2000000000000002,94.5,3.0,-8.0,-0.6923076923076923,0.0,-9.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
553.3018593,29.0,46.0,10.0,0.0,0.0,0.0,554.3091357,-0.068588586,C29H46O10,CHO,Protein,0.3448275862068966,1.5862068965517242,-0.8965517241379306,85.85172413793101,7.0,-3.0,-0.15789473684210525,0.08333333333333333,-3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
553.3027,30.0,50.0,5.0,0.0,2.0,0.0,554.3099765,-0.018710434,C30H50O5S2,CHOS,Lipid,0.16666666666666666,1.6666666666666667,-1.2000000000000002,94.5,6.0,,-0.043478260869565216,0.058823529411764705,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
